meetnet;protocol;visit_id;task_id;bezoekvariabele;waarde;eenheid
Gevlekte witsnuitlibel;libellen populatietelling per locatie;174;14;;;
Gevlekte witsnuitlibel;libellen populatietelling per locatie;105;20;;;
Gevlekte witsnuitlibel;libellen populatietelling per locatie;201;50;;;
Gevlekte witsnuitlibel;libellen populatietelling per locatie;169;2;;;
Gevlekte witsnuitlibel;libellen populatietelling per locatie;130;10;;;
Gevlekte witsnuitlibel;libellen populatietelling per locatie;150;3;;;
Gevlekte witsnuitlibel;libellen populatietelling per locatie;210;47;;;
Gevlekte witsnuitlibel;libellen populatietelling per locatie;154;0;;;
Grote bremraap;vaatplanten;143;1286;;;
Grote bremraap;vaatplanten;611;1263;;;
Grote bremraap;vaatplanten;144;1272;;;
Grote bremraap;vaatplanten;788;1278;;;
Grote bremraap;vaatplanten;159;1265;;;
Grote bremraap;vaatplanten;354;1269;;;
Grote bremraap;vaatplanten;141;1256;;;
Grote bremraap;vaatplanten;613;1258;;;
Grote bremraap;vaatplanten;77;1266;;;
Grote bremraap;vaatplanten;129;1279;;;
Grote bremraap;vaatplanten;95;1273;;;
Grote bremraap;vaatplanten;142;1270;;;
Grote bremraap;vaatplanten;55;1250;;;
Grote bremraap;vaatplanten;186;1287;;;
Grote bremraap;vaatplanten;614;0;;;
Grote bremraap;vaatplanten;250;1249;;;
Grote bremraap;vaatplanten;158;1267;;;
Grote bremraap;vaatplanten;65;1271;;;
Harlekijn;vaatplanten;758;1290;;;
Harlekijn;vaatplanten;36;1291;;;
Hazelmuis;hazelmuis transecten;635;3182;Lengte transect;2601;meter
Hazelmuis;hazelmuis transecten;635;3182;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;636;3183;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;636;3183;Lengte transect;2023;meter
Hazelmuis;hazelmuis transecten;637;3187;Lengte transect;2474;meter
Hazelmuis;hazelmuis transecten;637;3187;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;638;3188;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;638;3188;Lengte transect;2578;meter
Hazelmuis;hazelmuis transecten;639;0;Lengte transect;1513;meter
Hazelmuis;hazelmuis transecten;639;0;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;640;0;Lengte transect;2776;meter
Hazelmuis;hazelmuis transecten;640;0;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;677;3199;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;677;3199;Lengte transect;2023;meter
Hazelmuis;hazelmuis transecten;678;3198;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;678;3198;Lengte transect;2601;meter
Hazelmuis;hazelmuis transecten;725;3203;Lengte transect;2474;meter
Hazelmuis;hazelmuis transecten;725;3203;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;726;3204;Lengte transect;2578;meter
Hazelmuis;hazelmuis transecten;726;3204;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;727;3194;Lengte transect;3267;meter
Hazelmuis;hazelmuis transecten;727;3194;Aantal tellers;3;
Hazelmuis;hazelmuis transecten;731;3184;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;731;3184;Lengte transect;938;meter
Hazelmuis;hazelmuis transecten;732;3200;Lengte transect;938;meter
Hazelmuis;hazelmuis transecten;732;3200;Aantal tellers;3;
Hazelmuis;hazelmuis transecten;738;3185;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;738;3185;Lengte transect;2531;meter
Hazelmuis;hazelmuis transecten;739;3201;Lengte transect;2531;meter
Hazelmuis;hazelmuis transecten;739;3201;Aantal tellers;3;
Hazelmuis;hazelmuis transecten;759;3210;Lengte transect;3267;meter
Hazelmuis;hazelmuis transecten;759;3210;Aantal tellers;3;
Hazelmuis;hazelmuis transecten;769;3181;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;769;3181;Lengte transect;1922;meter
Hazelmuis;hazelmuis transecten;770;3197;Lengte transect;1922;meter
Hazelmuis;hazelmuis transecten;770;3197;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;771;3193;Lengte transect;2825;meter
Hazelmuis;hazelmuis transecten;771;3193;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;772;3209;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;772;3209;Lengte transect;2825;meter
Hazelmuis;hazelmuis transecten;773;3190;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;773;3190;Lengte transect;440;meter
Hazelmuis;hazelmuis transecten;774;3206;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;774;3206;Lengte transect;440;meter
Hazelmuis;hazelmuis transecten;775;3192;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;775;3192;Lengte transect;2400;meter
Hazelmuis;hazelmuis transecten;776;3208;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;776;3208;Lengte transect;2400;meter
Hazelmuis;hazelmuis transecten;777;3191;Lengte transect;1721;meter
Hazelmuis;hazelmuis transecten;777;3191;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;778;3191;Lengte transect;2000;meter
Hazelmuis;hazelmuis transecten;778;3191;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;779;3207;Lengte transect;3721;meter
Hazelmuis;hazelmuis transecten;779;3207;Aantal tellers;1;
Hazelmuis;hazelmuis transecten;784;3179;Lengte transect;1513;meter
Hazelmuis;hazelmuis transecten;784;3179;Aantal tellers;4;
Hazelmuis;hazelmuis transecten;785;3180;Aantal tellers;4;
Hazelmuis;hazelmuis transecten;785;3180;Lengte transect;2776;meter
Hazelmuis;hazelmuis transecten;822;3186;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;822;3186;Lengte transect;1823;meter
Hazelmuis;hazelmuis transecten;823;3202;Lengte transect;1823;meter
Hazelmuis;hazelmuis transecten;823;3202;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;824;3189;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;824;3189;Lengte transect;1563;meter
Hazelmuis;hazelmuis transecten;825;3205;Aantal tellers;2;
Hazelmuis;hazelmuis transecten;825;3205;Lengte transect;1563;meter
Hazelmuis;hazelmuis transecten;826;3195;Lengte transect;1513;meter
Hazelmuis;hazelmuis transecten;826;3195;Aantal tellers;4;
Hazelmuis;hazelmuis transecten;827;3196;Lengte transect;2776;meter
Hazelmuis;hazelmuis transecten;827;3196;Aantal tellers;4;
Heivlinder;vlinders transecten;271;1698;bewolking;40%;
Heivlinder;vlinders transecten;271;1698;windkracht;3;beaufort
Heivlinder;vlinders transecten;271;1698;temperatuur;26.0;graden celcius
Heivlinder;vlinders transecten;277;1705;bewolking;1/8;
Heivlinder;vlinders transecten;277;1705;windkracht;1;beaufort
Heivlinder;vlinders transecten;277;1705;temperatuur;27.0;graden celcius
Heivlinder;vlinders transecten;279;1693;temperatuur;22.25;graden celcius
Heivlinder;vlinders transecten;279;1693;windkracht;1;beaufort
Heivlinder;vlinders transecten;279;1693;bewolking;8/8->7/8;
Heivlinder;vlinders transecten;287;1694;temperatuur;25.0;graden celcius
Heivlinder;vlinders transecten;287;1694;windkracht;1 à 2 beaufort;beaufort
Heivlinder;vlinders transecten;287;1694;bewolking;60% bewolking;
Heivlinder;vlinders transecten;292;1697;temperatuur;26.0;graden celcius
Heivlinder;vlinders transecten;292;1697;windkracht;3;beaufort
Heivlinder;vlinders transecten;292;1697;bewolking;;
Heivlinder;vlinders transecten;337;1728;windkracht;1 BFT;beaufort
Heivlinder;vlinders transecten;337;1728;bewolking;95 %;
Heivlinder;vlinders transecten;337;1728;temperatuur;24.0;graden celcius
Heivlinder;vlinders transecten;338;1706;windkracht;zacht briesje;beaufort
Heivlinder;vlinders transecten;338;1706;bewolking;Geen;
Heivlinder;vlinders transecten;338;1706;temperatuur;28.0;graden celcius
Heivlinder;vlinders transecten;350;1722;bewolking;3/8;
Heivlinder;vlinders transecten;350;1722;temperatuur;20.0;graden celcius
Heivlinder;vlinders transecten;350;1722;windkracht;3;beaufort
Heivlinder;vlinders transecten;356;1747;windkracht;matige wind;beaufort
Heivlinder;vlinders transecten;356;1747;temperatuur;22.0;graden celcius
Heivlinder;vlinders transecten;356;1747;bewolking;bewolkt;
Heivlinder;vlinders transecten;358;1710;bewolking;5/8;
Heivlinder;vlinders transecten;358;1710;temperatuur;21.0;graden celcius
Heivlinder;vlinders transecten;358;1710;windkracht;4;beaufort
Heivlinder;vlinders transecten;359;1735;temperatuur;22.0;graden celcius
Heivlinder;vlinders transecten;359;1735;bewolking;6/8;
Heivlinder;vlinders transecten;359;1735;windkracht;2;beaufort
Heivlinder;vlinders transecten;360;1701;windkracht;4;beaufort
Heivlinder;vlinders transecten;360;1701;bewolking;afwisselend zon en wolken;
Heivlinder;vlinders transecten;360;1701;temperatuur;20.0;graden celcius
Heivlinder;vlinders transecten;371;1738;temperatuur;23.0;graden celcius
Heivlinder;vlinders transecten;371;1738;windkracht;3;beaufort
Heivlinder;vlinders transecten;371;1738;bewolking;0 %;
Heivlinder;vlinders transecten;372;1724;windkracht;21 km/u;beaufort
Heivlinder;vlinders transecten;372;1724;temperatuur;23.0;graden celcius
Heivlinder;vlinders transecten;372;1724;bewolking;80% bewolking, af en toe zon;
Heivlinder;vlinders transecten;374;1723;windkracht;2-3;beaufort
Heivlinder;vlinders transecten;374;1723;temperatuur;19.0;graden celcius
Heivlinder;vlinders transecten;374;1723;bewolking;8/8;
Heivlinder;vlinders transecten;403;1740;temperatuur;24.0;graden celcius
Heivlinder;vlinders transecten;403;1740;bewolking;6/8;
Heivlinder;vlinders transecten;403;1740;windkracht;4;beaufort
Heivlinder;vlinders transecten;411;1727;bewolking;vrij zonnig;
Heivlinder;vlinders transecten;411;1727;temperatuur;23.0;graden celcius
Heivlinder;vlinders transecten;411;1727;windkracht;2;beaufort
Heivlinder;vlinders transecten;412;0;temperatuur;18.0;graden celcius
Heivlinder;vlinders transecten;412;0;bewolking;bewolkt;
Heivlinder;vlinders transecten;412;0;windkracht;Winderig;beaufort
Heivlinder;vlinders transecten;413;1752;windkracht;4;beaufort
Heivlinder;vlinders transecten;413;1752;temperatuur;19.0;graden celcius
Heivlinder;vlinders transecten;413;1752;bewolking;4:8;
Heivlinder;vlinders transecten;418;1758;temperatuur;;graden celcius
Heivlinder;vlinders transecten;418;1758;windkracht;;beaufort
Heivlinder;vlinders transecten;418;1758;bewolking;;
Heivlinder;vlinders transecten;422;1732;bewolking;25%;
Heivlinder;vlinders transecten;422;1732;temperatuur;23.0;graden celcius
Heivlinder;vlinders transecten;422;1732;windkracht;3;beaufort
Heivlinder;vlinders transecten;428;1731;temperatuur;19.0;graden celcius
Heivlinder;vlinders transecten;428;1731;bewolking;Overwegend zonnig;
Heivlinder;vlinders transecten;428;1731;windkracht;4;beaufort
Heivlinder;vlinders transecten;430;1736;bewolking;Zonnig;
Heivlinder;vlinders transecten;430;1736;windkracht;zacht briesje;beaufort
Heivlinder;vlinders transecten;430;1736;temperatuur;22.0;graden celcius
Heivlinder;vlinders transecten;438;1765;bewolking;7/8;
Heivlinder;vlinders transecten;438;1765;temperatuur;21.0;graden celcius
Heivlinder;vlinders transecten;438;1765;windkracht;2;beaufort
Heivlinder;vlinders transecten;440;1753;temperatuur;17.0;graden celcius
Heivlinder;vlinders transecten;440;1753;windkracht;2-3;beaufort
Heivlinder;vlinders transecten;440;1753;bewolking;8/8;
Heivlinder;vlinders transecten;442;1696;windkracht;;beaufort
Heivlinder;vlinders transecten;442;1696;bewolking;;
Heivlinder;vlinders transecten;442;1696;temperatuur;;graden celcius
Heivlinder;vlinders transecten;443;1726;bewolking;;
Heivlinder;vlinders transecten;443;1726;windkracht;;beaufort
Heivlinder;vlinders transecten;443;1726;temperatuur;;graden celcius
Heivlinder;vlinders transecten;444;1756;bewolking;;
Heivlinder;vlinders transecten;444;1756;windkracht;;beaufort
Heivlinder;vlinders transecten;444;1756;temperatuur;;graden celcius
Heivlinder;vlinders transecten;446;1754;temperatuur;22.0;graden celcius
Heivlinder;vlinders transecten;446;1754;windkracht;10 km/u;beaufort
Heivlinder;vlinders transecten;446;1754;bewolking;20%;
Heivlinder;vlinders transecten;447;1757;temperatuur;21.0;graden celcius
Heivlinder;vlinders transecten;447;1757;bewolking;vrij zonnig, weinig bewolkt;
Heivlinder;vlinders transecten;447;1757;windkracht;3;beaufort
Heivlinder;vlinders transecten;456;1782;windkracht;3;beaufort
Heivlinder;vlinders transecten;456;1782;temperatuur;26.0;graden celcius
Heivlinder;vlinders transecten;456;1782;bewolking;0/8;
Heivlinder;vlinders transecten;459;1770;temperatuur;21.0;graden celcius
Heivlinder;vlinders transecten;459;1770;bewolking;2/8;
Heivlinder;vlinders transecten;459;1770;windkracht;3;beaufort
Heivlinder;vlinders transecten;471;1766;temperatuur;20.0;graden celcius
Heivlinder;vlinders transecten;471;1766;bewolking;Licht bewolkt;
Heivlinder;vlinders transecten;471;1766;windkracht;zachte bries;beaufort
Heivlinder;vlinders transecten;483;1761;temperatuur;19.0;graden celcius
Heivlinder;vlinders transecten;483;1761;bewolking;Overwegend zonnig;
Heivlinder;vlinders transecten;483;1761;windkracht;3;beaufort
Heivlinder;vlinders transecten;485;0;temperatuur;28.0;graden celcius
Heivlinder;vlinders transecten;485;0;windkracht;nihil;beaufort
Heivlinder;vlinders transecten;485;0;bewolking;Zonnig;
Heivlinder;vlinders transecten;519;1715;temperatuur;;graden celcius
Heivlinder;vlinders transecten;519;1715;bewolking;;
Heivlinder;vlinders transecten;519;1715;windkracht;weinig;beaufort
Heivlinder;vlinders transecten;520;1745;temperatuur;;graden celcius
Heivlinder;vlinders transecten;520;1745;bewolking;50%;
Heivlinder;vlinders transecten;520;1745;windkracht;winderig;beaufort
Heivlinder;vlinders transecten;521;1775;bewolking;0;
Heivlinder;vlinders transecten;521;1775;windkracht;winderig;beaufort
Heivlinder;vlinders transecten;521;1775;temperatuur;;graden celcius
Heivlinder;vlinders transecten;540;1702;temperatuur;21.0;graden celcius
Heivlinder;vlinders transecten;540;1702;bewolking;100%;
Heivlinder;vlinders transecten;540;1702;windkracht;0;beaufort
Heivlinder;vlinders transecten;541;1762;temperatuur;;graden celcius
Heivlinder;vlinders transecten;541;1762;bewolking;geen;
Heivlinder;vlinders transecten;541;1762;windkracht;0;beaufort
Heivlinder;vlinders transecten;551;1714;temperatuur;;graden celcius
Heivlinder;vlinders transecten;551;1714;windkracht;;beaufort
Heivlinder;vlinders transecten;551;1714;bewolking;;
Heivlinder;vlinders transecten;552;1744;bewolking;;
Heivlinder;vlinders transecten;552;1744;temperatuur;;graden celcius
Heivlinder;vlinders transecten;552;1744;windkracht;;beaufort
Heivlinder;vlinders transecten;553;1774;windkracht;;beaufort
Heivlinder;vlinders transecten;553;1774;temperatuur;;graden celcius
Heivlinder;vlinders transecten;553;1774;bewolking;;
Heivlinder;vlinders transecten;554;0;bewolking;;
Heivlinder;vlinders transecten;554;0;temperatuur;;graden celcius
Heivlinder;vlinders transecten;554;0;windkracht;;beaufort
Heivlinder;vlinders transecten;575;1713;bewolking;0;
Heivlinder;vlinders transecten;575;1713;temperatuur;;graden celcius
Heivlinder;vlinders transecten;575;1713;windkracht;0;beaufort
Heivlinder;vlinders transecten;576;1743;temperatuur;;graden celcius
Heivlinder;vlinders transecten;576;1743;bewolking;0;
Heivlinder;vlinders transecten;576;1743;windkracht;0;beaufort
Heivlinder;vlinders transecten;577;1773;windkracht;0;beaufort
Heivlinder;vlinders transecten;577;1773;temperatuur;;graden celcius
Heivlinder;vlinders transecten;577;1773;bewolking;0;
Heivlinder;vlinders transecten;621;1711;bewolking;;
Heivlinder;vlinders transecten;621;1711;windkracht;;beaufort
Heivlinder;vlinders transecten;621;1711;temperatuur;;graden celcius
Heivlinder;vlinders transecten;623;1741;windkracht;;beaufort
Heivlinder;vlinders transecten;623;1741;temperatuur;;graden celcius
Heivlinder;vlinders transecten;623;1741;bewolking;;
Heivlinder;vlinders transecten;624;1771;temperatuur;;graden celcius
Heivlinder;vlinders transecten;624;1771;windkracht;;beaufort
Heivlinder;vlinders transecten;624;1771;bewolking;;
Heivlinder;vlinders transecten;661;1768;windkracht;0;beaufort
Heivlinder;vlinders transecten;661;1768;temperatuur;25.0;graden celcius
Heivlinder;vlinders transecten;661;1768;bewolking;0;
Heivlinder;vlinders transecten;685;1777;bewolking;geen;
Heivlinder;vlinders transecten;685;1777;windkracht;0;beaufort
Heivlinder;vlinders transecten;685;1777;temperatuur;;graden celcius
Heivlinder;vlinders transecten;789;0;windkracht;0;beaufort
Heivlinder;vlinders transecten;789;0;bewolking;bewolkt + zon;
Heivlinder;vlinders transecten;789;0;temperatuur;22.0;graden celcius
Heivlinder;vlinders transecten;790;0;windkracht;0;beaufort
Heivlinder;vlinders transecten;790;0;bewolking;0;
Heivlinder;vlinders transecten;790;0;temperatuur;23.0;graden celcius
Heivlinder;vlinders transecten;791;0;bewolking;0;
Heivlinder;vlinders transecten;791;0;windkracht;0;beaufort
Heivlinder;vlinders transecten;791;0;temperatuur;16.0;graden celcius
Heivlinder;vlinders transecten;792;0;temperatuur;22.0;graden celcius
Heivlinder;vlinders transecten;792;0;bewolking;0;
Heivlinder;vlinders transecten;792;0;windkracht;0;beaufort
Heivlinder;vlinders transecten;793;0;bewolking;zonnig;
Heivlinder;vlinders transecten;793;0;temperatuur;23.0;graden celcius
Heivlinder;vlinders transecten;793;0;windkracht;0;beaufort
Heivlinder;vlinders transecten;794;0;windkracht;;beaufort
Heivlinder;vlinders transecten;794;0;temperatuur;;graden celcius
Heivlinder;vlinders transecten;794;0;bewolking;;
Heivlinder;vlinders transecten;795;0;windkracht;;beaufort
Heivlinder;vlinders transecten;795;0;temperatuur;26.0;graden celcius
Heivlinder;vlinders transecten;795;0;bewolking;zonnig;
Heivlinder;vlinders transecten;796;0;windkracht;;beaufort
Heivlinder;vlinders transecten;796;0;bewolking;;
Heivlinder;vlinders transecten;796;0;temperatuur;31.0;graden celcius
Heivlinder;vlinders transecten;797;1700;windkracht;;beaufort
Heivlinder;vlinders transecten;797;1700;temperatuur;22.0;graden celcius
Heivlinder;vlinders transecten;797;1700;bewolking;zonnig;
Heivlinder;vlinders transecten;798;1730;temperatuur;25.0;graden celcius
Heivlinder;vlinders transecten;798;1730;windkracht;;beaufort
Heivlinder;vlinders transecten;798;1730;bewolking;zonnig;
Heivlinder;vlinders transecten;812;1695;windkracht;;beaufort
Heivlinder;vlinders transecten;812;1695;temperatuur;28.0;graden celcius
Heivlinder;vlinders transecten;812;1695;bewolking;sluimerend, af en toe zon;
Heivlinder;vlinders transecten;813;1725;temperatuur;;graden celcius
Heivlinder;vlinders transecten;813;1725;bewolking;;
Heivlinder;vlinders transecten;813;1725;windkracht;;beaufort
Heivlinder;vlinders transecten;814;1755;windkracht;;beaufort
Heivlinder;vlinders transecten;814;1755;temperatuur;;graden celcius
Heivlinder;vlinders transecten;814;1755;bewolking;;
Heivlinder;vlinders transecten;844;1746;windkracht;3;beaufort
Heivlinder;vlinders transecten;844;1746;bewolking;;
Heivlinder;vlinders transecten;844;1746;temperatuur;21.0;graden celcius
Heivlinder;vlinders transecten;845;1776;bewolking;;
Heivlinder;vlinders transecten;845;1776;windkracht;;beaufort
Heivlinder;vlinders transecten;845;1776;temperatuur;;graden celcius
Heivlinder;vlinders transecten;847;1716;temperatuur;;graden celcius
Heivlinder;vlinders transecten;847;1716;bewolking;;
Heivlinder;vlinders transecten;847;1716;windkracht;;beaufort
Honingorchis;vaatplanten;606;1357;;;
Honingorchis;vaatplanten;609;1354;;;
Honingorchis;vaatplanten;608;1359;;;
Honingorchis;vaatplanten;607;1358;;;
Kempense heidelibel;libellen populatietelling per locatie;538;0;;;
Kempense heidelibel;libellen populatietelling per locatie;475;3114;;;
Kempense heidelibel;libellen populatietelling per locatie;516;3104;;;
Kempense heidelibel;libellen populatietelling per locatie;452;3109;;;
Kempense heidelibel;libellen populatietelling per locatie;405;3103;;;
Kempense heidelibel;libellen populatietelling per locatie;473;3113;;;
Kempense heidelibel;libellen populatietelling per locatie;517;0;;;
Kempense heidelibel;libellen populatietelling per locatie;518;3110;;;
Kempense heidelibel;libellen populatietelling per locatie;848;3105;;;
Kempense heidelibel;libellen populatietelling per locatie;472;3107;;;
Kempense heidelibel;libellen populatietelling per locatie;476;3112;;;
Kempense heidelibel;libellen populatietelling per locatie;477;3106;;;
Kempense heidelibel;libellen populatietelling per locatie;474;3108;;;
Kempense heidelibel;libellen populatietelling per locatie;534;0;;;
Kempense heidelibel;libellen populatietelling per locatie;537;3111;;;
Kleine schorseneer;vaatplanten;183;1294;;;
Kleine schorseneer;vaatplanten;744;1292;;;
Kleine schorseneer;vaatplanten;167;1295;;;
Kleine wolfsklauw;vaatplanten;749;1483;;;
Kleine wolfsklauw;vaatplanten;748;1482;;;
Klimopklokje;vaatplanten;353;1367;;;
Klimopklokje;vaatplanten;741;1361;;;
Klimopklokje;vaatplanten;799;1365;;;
Klimopklokje;vaatplanten;357;1362;;;
Klimopklokje;vaatplanten;742;1366;;;
Kommavlinder;vlinders transecten;378;3120;windkracht;2 - 3;beaufort
Kommavlinder;vlinders transecten;378;3120;temperatuur;20.0;graden celcius
Kommavlinder;vlinders transecten;378;3120;bewolking;6/8;
Kommavlinder;vlinders transecten;386;3123;temperatuur;20.0;graden celcius
Kommavlinder;vlinders transecten;386;3123;bewolking;20%;
Kommavlinder;vlinders transecten;386;3123;windkracht;2;beaufort
Kommavlinder;vlinders transecten;399;3121;temperatuur;22.0;graden celcius
Kommavlinder;vlinders transecten;399;3121;bewolking;bewolkt;
Kommavlinder;vlinders transecten;399;3121;windkracht;matige wind;beaufort
Kommavlinder;vlinders transecten;400;3115;bewolking;wisselend bewolkt 4/8;
Kommavlinder;vlinders transecten;400;3115;windkracht;3->4bft;beaufort
Kommavlinder;vlinders transecten;400;3115;temperatuur;22.0;graden celcius
Kommavlinder;vlinders transecten;401;3117;windkracht;4;beaufort
Kommavlinder;vlinders transecten;401;3117;temperatuur;23.0;graden celcius
Kommavlinder;vlinders transecten;401;3117;bewolking;4/8;
Kommavlinder;vlinders transecten;402;3124;bewolking;4/8;
Kommavlinder;vlinders transecten;402;3124;temperatuur;24.0;graden celcius
Kommavlinder;vlinders transecten;402;3124;windkracht;4;beaufort
Kommavlinder;vlinders transecten;404;3116;bewolking;3/8;
Kommavlinder;vlinders transecten;404;3116;temperatuur;20.0;graden celcius
Kommavlinder;vlinders transecten;404;3116;windkracht;3-4bft;beaufort
Kommavlinder;vlinders transecten;427;3125;bewolking;In het begin veel bewolking, geen zon. Later brak de zon door en tegen het einde zonnig weer.;
Kommavlinder;vlinders transecten;427;3125;temperatuur;22.5;graden celcius
Kommavlinder;vlinders transecten;427;3125;windkracht;Veel wind in het begin, later ging de wind liggen. 4;beaufort
Kommavlinder;vlinders transecten;432;3135;temperatuur;21.0;graden celcius
Kommavlinder;vlinders transecten;432;3135;windkracht;1;beaufort
Kommavlinder;vlinders transecten;432;3135;bewolking;Licht bewolkt;
Kommavlinder;vlinders transecten;441;3132;windkracht;2-3;beaufort
Kommavlinder;vlinders transecten;441;3132;temperatuur;17.0;graden celcius
Kommavlinder;vlinders transecten;441;3132;bewolking;8/8;
Kommavlinder;vlinders transecten;448;3138;bewolking;7/8;
Kommavlinder;vlinders transecten;448;3138;temperatuur;20.0;graden celcius
Kommavlinder;vlinders transecten;448;3138;windkracht;3;beaufort
Kommavlinder;vlinders transecten;449;0;windkracht;2;beaufort
Kommavlinder;vlinders transecten;449;0;temperatuur;21.0;graden celcius
Kommavlinder;vlinders transecten;449;0;bewolking;2/8;
Kommavlinder;vlinders transecten;454;3128;bewolking;2/8;
Kommavlinder;vlinders transecten;454;3128;windkracht;1;beaufort
Kommavlinder;vlinders transecten;454;3128;temperatuur;22.0;graden celcius
Kommavlinder;vlinders transecten;455;3122;windkracht;2/3;beaufort
Kommavlinder;vlinders transecten;455;3122;bewolking;2/7;
Kommavlinder;vlinders transecten;455;3122;temperatuur;24.0;graden celcius
Kommavlinder;vlinders transecten;460;3129;temperatuur;24.0;graden celcius
Kommavlinder;vlinders transecten;460;3129;bewolking;3/8;
Kommavlinder;vlinders transecten;460;3129;windkracht;3;beaufort
Kommavlinder;vlinders transecten;461;3136;temperatuur;25.0;graden celcius
Kommavlinder;vlinders transecten;461;3136;bewolking;2/8;
Kommavlinder;vlinders transecten;461;3136;windkracht;3;beaufort
Kommavlinder;vlinders transecten;467;3126;temperatuur;18.0;graden celcius
Kommavlinder;vlinders transecten;467;3126;bewolking;1/8;
Kommavlinder;vlinders transecten;467;3126;windkracht;1;beaufort
Kommavlinder;vlinders transecten;468;3150;bewolking;0;
Kommavlinder;vlinders transecten;468;3150;temperatuur;24.0;graden celcius
Kommavlinder;vlinders transecten;468;3150;windkracht;3;beaufort
Kommavlinder;vlinders transecten;478;3147;bewolking;Licht bewolkt;
Kommavlinder;vlinders transecten;478;3147;windkracht;2;beaufort
Kommavlinder;vlinders transecten;478;3147;temperatuur;21.0;graden celcius
Kommavlinder;vlinders transecten;492;3134;bewolking;0/8;
Kommavlinder;vlinders transecten;492;3134;temperatuur;24.0;graden celcius
Kommavlinder;vlinders transecten;492;3134;windkracht;2;beaufort
Kommavlinder;vlinders transecten;507;3144;temperatuur;32.0;graden celcius
Kommavlinder;vlinders transecten;507;3144;windkracht;2-3;beaufort
Kommavlinder;vlinders transecten;507;3144;bewolking;0/8;
Kommavlinder;vlinders transecten;510;3148;windkracht;2;beaufort
Kommavlinder;vlinders transecten;510;3148;temperatuur;24.0;graden celcius
Kommavlinder;vlinders transecten;510;3148;bewolking;Geen;
Kommavlinder;vlinders transecten;511;3141;bewolking;Geen;
Kommavlinder;vlinders transecten;511;3141;temperatuur;27.0;graden celcius
Kommavlinder;vlinders transecten;511;3141;windkracht;2;beaufort
Kommavlinder;vlinders transecten;522;3133;windkracht;2-3;beaufort
Kommavlinder;vlinders transecten;522;3133;bewolking;geen bewolking;
Kommavlinder;vlinders transecten;522;3133;temperatuur;26.0;graden celcius
Kommavlinder;vlinders transecten;523;3145;temperatuur;28.0;graden celcius
Kommavlinder;vlinders transecten;523;3145;windkracht;2;beaufort
Kommavlinder;vlinders transecten;523;3145;bewolking;geen bewolking;
Kommavlinder;vlinders transecten;527;3146;bewolking;1/8;
Kommavlinder;vlinders transecten;527;3146;temperatuur;25.0;graden celcius
Kommavlinder;vlinders transecten;527;3146;windkracht;2;beaufort
Kommavlinder;vlinders transecten;532;3140;temperatuur;25.0;graden celcius
Kommavlinder;vlinders transecten;532;3140;windkracht;2-3;beaufort
Kommavlinder;vlinders transecten;532;3140;bewolking;1/8;
Kommavlinder;vlinders transecten;557;3137;windkracht;4;beaufort
Kommavlinder;vlinders transecten;557;3137;temperatuur;25.0;graden celcius
Kommavlinder;vlinders transecten;557;3137;bewolking;Geen.;
Kommavlinder;vlinders transecten;558;3149;temperatuur;30.2;graden celcius
Kommavlinder;vlinders transecten;558;3149;windkracht;2;beaufort
Kommavlinder;vlinders transecten;558;3149;bewolking;Geen.;
Kommavlinder;vlinders transecten;800;3119;temperatuur;;graden celcius
Kommavlinder;vlinders transecten;800;3119;windkracht;;beaufort
Kommavlinder;vlinders transecten;800;3119;bewolking;;
Kommavlinder;vlinders transecten;801;3131;bewolking;;
Kommavlinder;vlinders transecten;801;3131;windkracht;;beaufort
Kommavlinder;vlinders transecten;801;3131;temperatuur;;graden celcius
Kommavlinder;vlinders transecten;802;3143;windkracht;;beaufort
Kommavlinder;vlinders transecten;802;3143;bewolking;;
Kommavlinder;vlinders transecten;802;3143;temperatuur;;graden celcius
Koprus;vaatplanten;163;1374;;;
Krabbenscheer;vaatplanten;497;1465;;;
Krabbenscheer;vaatplanten;559;1460;;;
